TrackId,lat,lon,time
10,50.822398,4.368928,2021-11-21T11:37:21Z
10,50.822279,4.369025,2021-11-21T11:37:22Z
10,50.82216,4.369128,2021-11-21T11:37:23Z
10,50.82204,4.369249,2021-11-21T11:37:24Z
10,50.821921,4.36937,2021-11-21T11:37:25Z
10,50.821803,4.36949,2021-11-21T11:37:26Z
10,50.821688,4.369611,2021-11-21T11:37:27Z
10,50.821576,4.369723,2021-11-21T11:37:28Z
10,50.821466,4.369836,2021-11-21T11:37:29Z
10,50.821246,4.370049,2021-11-21T11:37:31Z
10,50.821142,4.370152,2021-11-21T11:37:32Z
10,50.821041,4.370233,2021-11-21T11:37:33Z
10,50.820926,4.370291,2021-11-21T11:37:34Z
10,50.82082,4.37034,2021-11-21T11:37:35Z
10,50.820711,4.370382,2021-11-21T11:37:36Z
10,50.820599,4.370421,2021-11-21T11:37:37Z
10,50.820486,4.370459,2021-11-21T11:37:38Z
10,50.82037,4.370493,2021-11-21T11:37:39Z
10,50.820248,4.370531,2021-11-21T11:37:40Z
10,50.820123,4.370565,2021-11-21T11:37:41Z
10,50.819998,4.370604,2021-11-21T11:37:42Z
11,50.814559,4.384073,2021-11-21T11:59:01.428Z
11,50.814307,4.383732,2021-11-21T11:59:02.428Z
11,50.814629,4.384004,2021-11-21T11:59:03.423Z
11,50.814713,4.383856,2021-11-21T11:59:05Z
11,50.81499,4.383759,2021-11-21T11:59:08Z
11,50.815164,4.383638,2021-11-21T11:59:10Z
11,50.815272,4.383578,2021-11-21T11:59:11Z
11,50.815351,4.383422,2021-11-21T11:59:13Z
11,50.81547,4.383325,2021-11-21T11:59:15Z
11,50.815581,4.383203,2021-11-21T11:59:17Z
11,50.81567,4.383153,2021-11-21T11:59:18Z
11,50.815819,4.383044,2021-11-21T11:59:20Z
11,50.815954,4.382898,2021-11-21T11:59:22Z
11,50.816106,4.382749,2021-11-21T11:59:24Z
11,50.816299,4.382479,2021-11-21T11:59:27Z
11,50.816418,4.382288,2021-11-21T11:59:29Z
11,50.816527,4.382111,2021-11-21T11:59:31Z
11,50.816707,4.381826,2021-11-21T11:59:34Z
11,50.816772,4.381724,2021-11-21T11:59:35Z
11,50.8169,4.381515,2021-11-21T11:59:37Z
11,50.817017,4.381325,2021-11-21T11:59:39Z
11,50.817184,4.381077,2021-11-21T11:59:42Z
11,50.817302,4.380903,2021-11-21T11:59:44Z
11,50.817434,4.380717,2021-11-21T11:59:46Z
11,50.817564,4.380525,2021-11-21T11:59:48Z
11,50.817633,4.380427,2021-11-21T11:59:49Z
11,50.817758,4.380226,2021-11-21T11:59:51Z
11,50.817884,4.38007,2021-11-21T11:59:53Z
11,50.818012,4.379892,2021-11-21T11:59:55Z
11,50.818116,4.379717,2021-11-21T11:59:57Z
11,50.818193,4.379605,2021-11-21T11:59:59Z
11,50.818302,4.37958,2021-11-21T12:00:05Z
11,50.818408,4.379633,2021-11-21T12:00:18Z
11,50.818502,4.379737,2021-11-21T12:00:20Z
11,50.818618,4.379879,2021-11-21T12:00:22Z
11,50.818747,4.38005,2021-11-21T12:00:24Z
11,50.81886,4.380244,2021-11-21T12:00:26Z
11,50.818979,4.380437,2021-11-21T12:00:28Z
11,50.819042,4.380541,2021-11-21T12:00:29Z
11,50.819103,4.380651,2021-11-21T12:00:30Z
11,50.819163,4.380765,2021-11-21T12:00:31Z
11,50.819224,4.380875,2021-11-21T12:00:32Z
11,50.819286,4.380983,2021-11-21T12:00:33Z
11,50.819341,4.381099,2021-11-21T12:00:34Z
11,50.819436,4.381312,2021-11-21T12:00:36Z
11,50.819508,4.381508,2021-11-21T12:00:38Z
11,50.819568,4.381704,2021-11-21T12:00:40Z
11,50.819627,4.381895,2021-11-21T12:00:42Z
11,50.819685,4.38209,2021-11-21T12:00:44Z
11,50.819724,4.382258,2021-11-21T12:00:46Z
11,50.819763,4.382435,2021-11-21T12:00:48Z
11,50.819799,4.382634,2021-11-21T12:00:50Z
11,50.819844,4.382853,2021-11-21T12:00:52Z
11,50.8199,4.383092,2021-11-21T12:00:54Z
11,50.819963,4.383339,2021-11-21T12:00:56Z
11,50.820028,4.383562,2021-11-21T12:00:58Z
11,50.820078,4.383763,2021-11-21T12:01:00Z
11,50.820139,4.383966,2021-11-21T12:01:02Z
11,50.820208,4.384169,2021-11-21T12:01:04Z
11,50.820255,4.384338,2021-11-21T12:01:06Z
11,50.820296,4.384482,2021-11-21T12:01:08Z
11,50.820347,4.384652,2021-11-21T12:01:10Z
11,50.820406,4.384852,2021-11-21T12:01:12Z
11,50.820474,4.385052,2021-11-21T12:01:14Z
11,50.820533,4.385238,2021-11-21T12:01:16Z
11,50.820606,4.385425,2021-11-21T12:01:18Z
11,50.820682,4.385626,2021-11-21T12:01:20Z
11,50.820758,4.385824,2021-11-21T12:01:22Z
11,50.820848,4.38602,2021-11-21T12:01:24Z
11,50.820943,4.386237,2021-11-21T12:01:26Z
11,50.821043,4.386465,2021-11-21T12:01:28Z
11,50.821121,4.386681,2021-11-21T12:01:30Z
11,50.821199,4.386894,2021-11-21T12:01:32Z
11,50.821263,4.387105,2021-11-21T12:01:34Z
11,50.821338,4.387312,2021-11-21T12:01:36Z
11,50.821424,4.387513,2021-11-21T12:01:38Z
11,50.821519,4.387705,2021-11-21T12:01:40Z
11,50.821605,4.387871,2021-11-21T12:01:42Z
11,50.821676,4.387993,2021-11-21T12:01:44Z
11,50.821713,4.388141,2021-11-21T12:02:41Z
11,50.821793,4.388295,2021-11-21T12:02:43Z
11,50.821888,4.388471,2021-11-21T12:02:45Z
11,50.821988,4.388657,2021-11-21T12:02:47Z
11,50.822094,4.388858,2021-11-21T12:02:49Z
11,50.822205,4.389075,2021-11-21T12:02:51Z
11,50.822261,4.389187,2021-11-21T12:02:52Z
11,50.822317,4.389301,2021-11-21T12:02:53Z
11,50.822374,4.389416,2021-11-21T12:02:54Z
11,50.822431,4.389532,2021-11-21T12:02:55Z
11,50.822489,4.389649,2021-11-21T12:02:56Z
11,50.822553,4.389771,2021-11-21T12:02:57Z
11,50.822618,4.389899,2021-11-21T12:02:58Z
11,50.822688,4.390033,2021-11-21T12:02:59Z
11,50.822754,4.390167,2021-11-21T12:03:00Z
11,50.822816,4.390301,2021-11-21T12:03:01Z
11,50.822878,4.390432,2021-11-21T12:03:02Z
11,50.822935,4.390561,2021-11-21T12:03:03Z
11,50.822998,4.390687,2021-11-21T12:03:04Z
11,50.823068,4.390808,2021-11-21T12:03:05Z
11,50.823137,4.390931,2021-11-21T12:03:06Z
11,50.823189,4.391046,2021-11-21T12:03:07Z
11,50.823243,4.391164,2021-11-21T12:03:08Z
11,50.8233,4.391281,2021-11-21T12:03:09Z
11,50.823358,4.391398,2021-11-21T12:03:10Z
11,50.823413,4.391511,2021-11-21T12:03:11Z
11,50.823513,4.39171,2021-11-21T12:03:13Z
11,50.823603,4.391897,2021-11-21T12:03:15Z
11,50.823681,4.392067,2021-11-21T12:03:17Z
11,50.82375,4.39222,2021-11-21T12:03:19Z
11,50.823825,4.392364,2021-11-21T12:03:21Z
11,50.8239,4.392484,2021-11-21T12:03:23Z
11,50.823979,4.39261,2021-11-21T12:03:48Z
11,50.824037,4.392748,2021-11-21T12:03:50Z
11,50.824128,4.392945,2021-11-21T12:03:52Z
11,50.824237,4.393158,2021-11-21T12:03:54Z
11,50.824295,4.393267,2021-11-21T12:03:55Z
11,50.824354,4.39338,2021-11-21T12:03:56Z
11,50.824473,4.393606,2021-11-21T12:03:58Z
11,50.824543,4.393733,2021-11-21T12:03:59Z
11,50.824614,4.393857,2021-11-21T12:04:00Z
11,50.824685,4.393982,2021-11-21T12:04:01Z
11,50.82475,4.394099,2021-11-21T12:04:02Z
11,50.824813,4.394212,2021-11-21T12:04:03Z
11,50.824872,4.39432,2021-11-21T12:04:04Z
11,50.824981,4.394526,2021-11-21T12:04:06Z
11,50.82508,4.394718,2021-11-21T12:04:08Z
11,50.825168,4.394892,2021-11-21T12:04:10Z
11,50.825241,4.395039,2021-11-21T12:04:12Z
11,50.825305,4.395164,2021-11-21T12:04:14Z
11,50.825379,4.395307,2021-11-21T12:04:17Z
11,50.825458,4.395457,2021-11-21T12:04:24Z
11,50.825522,4.39558,2021-11-21T12:04:26Z
11,50.825585,4.395707,2021-11-21T12:04:28Z
11,50.825644,4.395864,2021-11-21T12:04:30Z
11,50.82572,4.396085,2021-11-21T12:04:32Z
11,50.825818,4.396317,2021-11-21T12:04:34Z
11,50.825878,4.396437,2021-11-21T12:04:35Z
11,50.825938,4.396552,2021-11-21T12:04:36Z
11,50.826,4.39667,2021-11-21T12:04:37Z
11,50.826061,4.396786,2021-11-21T12:04:38Z
11,50.82612,4.3969,2021-11-21T12:04:39Z
11,50.82623,4.397112,2021-11-21T12:04:41Z
11,50.826333,4.397315,2021-11-21T12:04:43Z
11,50.826445,4.397537,2021-11-21T12:04:45Z
11,50.826504,4.39765,2021-11-21T12:04:46Z
11,50.826563,4.397763,2021-11-21T12:04:47Z
11,50.826624,4.397879,2021-11-21T12:04:48Z
11,50.826685,4.397998,2021-11-21T12:04:49Z
11,50.826748,4.398119,2021-11-21T12:04:50Z
11,50.826811,4.39824,2021-11-21T12:04:51Z
11,50.826875,4.398363,2021-11-21T12:04:52Z
11,50.82694,4.398488,2021-11-21T12:04:53Z
11,50.827005,4.398614,2021-11-21T12:04:54Z
11,50.827068,4.398734,2021-11-21T12:04:55Z
11,50.827128,4.398852,2021-11-21T12:04:56Z
11,50.827189,4.398973,2021-11-21T12:04:57Z
11,50.82725,4.399092,2021-11-21T12:04:58Z
11,50.827311,4.399212,2021-11-21T12:04:59Z
11,50.827371,4.399333,2021-11-21T12:05:00Z
11,50.827433,4.399458,2021-11-21T12:05:01Z
11,50.827495,4.399585,2021-11-21T12:05:02Z
11,50.827563,4.399728,2021-11-21T12:05:03Z
11,50.827632,4.399869,2021-11-21T12:05:04Z
11,50.827702,4.400008,2021-11-21T12:05:05Z
11,50.827769,4.400138,2021-11-21T12:05:06Z
11,50.827838,4.400275,2021-11-21T12:05:07Z
11,50.827905,4.40041,2021-11-21T12:05:08Z
11,50.827974,4.400545,2021-11-21T12:05:09Z
11,50.828039,4.400668,2021-11-21T12:05:10Z
11,50.828107,4.400792,2021-11-21T12:05:11Z
11,50.82817,4.40091,2021-11-21T12:05:12Z
11,50.828236,4.401026,2021-11-21T12:05:13Z
11,50.828297,4.401134,2021-11-21T12:05:14Z
11,50.828416,4.40134,2021-11-21T12:05:16Z
11,50.828525,4.401526,2021-11-21T12:05:18Z
11,50.828624,4.401698,2021-11-21T12:05:20Z
11,50.82871,4.40185,2021-11-21T12:05:22Z
11,50.828796,4.401996,2021-11-21T12:05:24Z
11,50.828872,4.402121,2021-11-21T12:05:27Z
11,50.82895,4.402261,2021-11-21T12:05:32Z
11,50.829017,4.402364,2021-11-21T12:05:34Z
11,50.829092,4.402482,2021-11-21T12:05:36Z
11,50.829183,4.402619,2021-11-21T12:05:38Z
11,50.829299,4.402773,2021-11-21T12:05:40Z
11,50.829425,4.402931,2021-11-21T12:05:42Z
11,50.82956,4.40309,2021-11-21T12:05:44Z
11,50.829638,4.403173,2021-11-21T12:05:45Z
11,50.829719,4.403246,2021-11-21T12:05:46Z
11,50.829813,4.403314,2021-11-21T12:05:47Z
11,50.829979,4.403413,2021-11-21T12:05:49Z
11,50.830087,4.403519,2021-11-21T12:05:51Z
11,50.830201,4.403619,2021-11-21T12:05:53Z
11,50.830354,4.403732,2021-11-21T12:05:55Z
11,50.830438,4.403791,2021-11-21T12:05:56Z
11,50.830522,4.403853,2021-11-21T12:05:57Z
11,50.830605,4.403917,2021-11-21T12:05:58Z
11,50.830692,4.403984,2021-11-21T12:05:59Z
11,50.830782,4.404053,2021-11-21T12:06:00Z
11,50.830875,4.404123,2021-11-21T12:06:01Z
11,50.83097,4.404192,2021-11-21T12:06:02Z
11,50.83107,4.404261,2021-11-21T12:06:03Z
11,50.831178,4.404334,2021-11-21T12:06:04Z
11,50.831291,4.404405,2021-11-21T12:06:05Z
11,50.831401,4.404473,2021-11-21T12:06:06Z
11,50.831512,4.404541,2021-11-21T12:06:07Z
11,50.831625,4.404608,2021-11-21T12:06:08Z
11,50.831739,4.404673,2021-11-21T12:06:09Z
11,50.831854,4.404738,2021-11-21T12:06:10Z
11,50.831968,4.404799,2021-11-21T12:06:11Z
