"LineID";"DirectionID";"DistanceFromPoint";"PointID";"Time";"Variance"
89;1261;92;2781;20:17:51;1
89;3347;11;2782;20:17:51;0
89;1261;94;2536;20:17:51;1
89;3347;34;6648;05:08:38;0
89;1261;139;1117;05:08:38;1
89;3347;0;1205;05:08:38;0
89;1261;173;2303;05:08:38;1
89;3347;400;1820;05:08:38;0
89;1261;0;3347;05:08:38;1
89;1261;311;2781;05:08:38;1
89;3347;247;2782;05:08:38;0
89;1261;0;1259;05:08:38;1
89;3347;189;6648;14:04:32;0
89;1261;0;1117;14:04:32;1
89;3347;59;1205;14:04:32;0
89;1261;201;2303;14:04:32;1
89;3347;67;2296;14:04:32;0
89;1261;0;3347;14:04:32;1
89;1261;0;2783;14:04:32;1
89;3347;2;1178;14:04:32;0
89;1261;170;1259;14:04:32;1
89;3347;189;6648;23:03:51;0
89;1261;0;1117;23:03:51;1
89;3347;283;1205;23:03:51;0
89;1261;201;2303;23:03:51;1
89;3347;81;2296;23:03:51;0
89;1261;0;3347;23:03:51;1
89;1261;48;2783;23:03:51;1
89;3347;2;1178;23:03:51;0
89;1261;336;1259;23:03:51;1
89;3347;191;6648;08:09:59;0
89;1261;0;1117;08:09:59;1
89;3347;9;1206;08:09:59;0
89;1261;0;3320;08:09:59;1
89;3347;81;2296;08:09:59;0
89;1261;0;3347;08:09:59;1
89;1261;258;2783;08:09:59;1
89;3347;60;1178;08:09:59;0
89;1261;18;1260;08:09:59;1
89;3347;307;6648;17:12:43;0
89;1261;0;1117;17:12:43;1
89;3347;262;1206;17:12:43;0
89;1261;73;3320;17:12:43;1
89;3347;129;2296;17:12:43;0
89;1261;0;3347;17:12:43;1
89;1261;441;2783;17:12:43;1
89;3347;295;1178;17:12:43;0
89;1261;162;1260;17:12:43;1
89;3347;4;3259;02:27:24;0
89;1261;34;1117;02:27:24;1
89;3347;1;1207;02:27:24;0
89;1261;217;3320;02:27:24;1
89;3347;264;2296;02:27:24;0
89;1261;0;3347;02:27:24;1
89;1261;441;2783;02:27:24;1
89;3347;295;1178;02:27:24;0
89;1261;162;1260;02:27:24;1
89;3347;260;3259;11:23:17;0
89;1261;156;1117;11:23:17;1
89;3347;121;1207;11:23:17;0
89;1261;50;3221;11:23:17;1
89;3347;264;2296;11:23:17;0
89;1261;0;3347;11:23:17;1
89;1261;566;2783;11:23:17;1
89;3347;569;1178;11:23:17;0
89;1261;162;1260;11:23:17;1
89;3347;260;3259;19:57:00;0
89;1261;156;1117;19:57:00;1
89;3347;121;1207;19:57:00;0
89;1261;50;3221;19:57:00;1
89;3347;303;2296;19:57:00;0
89;1261;0;3347;19:57:00;1
89;1261;566;2783;19:57:00;1
89;3347;40;4595;19:57:00;0
89;1261;162;1260;19:57:00;1
89;3347;345;3259;05:09:58;0
89;1261;156;1117;05:09:58;1
89;3347;362;1207;05:09:58;0
89;1261;153;3221;05:09:58;1
89;1261;0;3347;05:09:58;1
89;1261;0;3347;05:09:58;1
89;1261;566;2783;05:09:58;1
89;3347;247;4595;05:09:58;0
89;1261;162;1260;05:09:58;1
89;3347;345;3259;14:00:46;0
89;1261;156;1117;14:00:46;1
89;3347;1;2748;14:00:46;0
89;1261;153;3221;14:00:46;1
89;1261;0;3347;14:00:46;1
89;1261;34;3347;14:00:46;1
89;1261;50;2779;14:00:46;1
89;3347;247;4595;14:00:46;0
89;1261;162;1260;14:00:46;1
89;3347;74;3260;23:42:44;0
89;1261;156;1117;23:42:44;1
89;3347;38;2748;23:42:44;0
89;1261;10;3222;23:42:44;1
89;1261;0;3347;23:42:44;1
89;1261;258;3347;23:42:44;1
89;1261;151;2779;23:42:44;1
89;3347;165;6648;23:42:44;0
89;3347;133;3260;08:14:45;0
89;3347;156;2748;08:14:45;0
89;3347;0;1203;08:14:45;0
89;1261;10;3222;08:14:45;1
89;1261;0;3347;08:14:45;1
89;1261;88;2301;08:14:45;1
89;1261;151;2779;08:14:45;1
89;3347;165;6648;08:14:45;0
89;3347;155;3260;17:19:11;0
89;1261;0;2783;17:19:11;1
89;3347;0;2754;17:19:11;0
89;3347;38;1203;17:19:11;0
89;1261;33;3222;17:19:11;1
89;1261;0;3347;17:19:11;1
89;1261;88;2301;17:19:11;1
89;1261;54;2768;17:19:11;1
89;3347;193;6648;17:19:11;0
89;3347;5;3261;02:04:51;0
89;1261;44;2783;02:04:51;1
89;3347;0;2754;02:04:51;0
89;3347;0;2648;02:04:51;0
89;1261;148;3222;02:04:51;1
89;1261;0;3347;02:04:51;1
89;1261;40;2595;02:04:51;1
89;1261;54;2768;02:04:51;1
89;3347;193;6648;02:04:51;0
89;3347;76;3261;11:07:34;0
89;1261;187;2783;11:07:34;1
89;3347;49;2754;11:07:34;0
89;3347;80;2648;11:07:34;0
89;1261;114;3223;11:07:34;1
89;1261;0;3347;11:07:34;1
89;1261;219;2595;11:07:34;1
89;1261;394;2768;11:07:34;1
89;3347;309;6648;11:07:34;0
89;3347;130;3261;19:58:21;0
89;1261;319;2783;19:58:21;1
89;3347;245;2754;19:58:21;0
89;3347;5;1204;19:58:21;0
89;1261;238;3223;19:58:21;1
89;1261;0;3347;19:58:21;1
89;1261;221;2595;19:58:21;1
89;1261;472;2768;19:58:21;1
89;3347;34;3259;19:58:21;0
89;3347;236;3261;05:18:09;0
89;1261;561;2783;05:18:09;1
89;3347;245;2754;05:18:09;0
89;3347;171;1204;05:18:09;0
89;1261;0;3228;05:18:09;1
89;1261;0;3347;05:18:09;1
89;1261;262;2595;05:18:09;1
89;1261;58;2750;05:18:09;1
89;3347;34;3259;05:18:09;0
89;3347;279;3261;14:10:38;0
89;1261;0;2779;14:10:38;1
89;3347;113;2776;14:10:38;0
89;3347;346;1204;14:10:38;0
89;1261;287;3228;14:10:38;1
89;1261;0;3347;14:10:38;1
89;1261;0;2303;14:10:38;1
89;1261;0;1257;14:10:38;1
89;3347;0;3260;14:10:38;0
89;3347;279;3261;23:25:19;0
89;1261;50;2779;23:25:19;1
89;3347;113;2776;23:25:19;0
89;3347;408;1204;23:25:19;0
89;1261;15;3226;23:25:19;1
89;1261;0;3347;23:25:19;1
89;1261;0;2303;23:25:19;1
89;1261;0;1257;23:25:19;1
89;3347;0;3260;23:25:19;0
89;3347;310;3261;08:21:12;0
89;1261;208;2779;08:21:12;1
89;3347;443;2776;08:21:12;0
89;3347;0;1205;08:21:12;0
89;1261;15;3226;08:21:12;1
89;1261;0;3347;08:21:12;1
89;1261;158;2303;08:21:12;1
89;1261;0;1257;08:21:12;1
89;3347;185;3260;08:21:12;0
89;3347;40;1894;17:15:25;0
89;1261;273;2779;17:15:25;1
89;3347;443;2776;17:15:25;0
89;3347;0;1205;17:15:25;0
89;1261;66;3226;17:15:25;1
89;1261;0;3347;17:15:25;1
89;1261;158;2303;17:15:25;1
89;1261;0;1257;17:15:25;1
89;3347;0;3261;17:15:25;0
89;3347;66;1894;02:09:37;0
89;1261;0;2768;02:09:37;1
89;3347;50;2784;02:09:37;0
89;3347;199;1205;02:09:37;0
89;1261;305;3226;02:09:37;1
89;1261;0;3347;02:09:37;1
89;1261;207;2303;02:09:37;1
89;1261;289;1257;02:09:37;1
89;3347;96;3261;02:09:37;0
89;3347;66;1894;11:43:03;0
89;1261;231;2768;11:43:03;1
89;3347;404;2784;11:43:03;0
89;3347;57;1206;11:43:03;0
89;1261;545;3226;11:43:03;1
89;1261;34;3347;11:43:03;1
89;1261;207;2303;11:43:03;1
89;1261;351;1257;11:43:03;1
89;3347;254;3261;11:43:03;0
89;3347;18;1820;21:14:23;0
89;1261;283;2768;21:14:23;1
89;3347;0;2782;21:14:23;0
89;3347;217;1206;21:14:23;0
89;1261;594;3226;21:14:23;1
89;1261;235;3347;21:14:23;1
89;1261;138;3320;21:14:23;1
89;1261;38;2536;21:14:23;1
89;3347;0;1894;21:14:23;0
89;3347;83;1820;06:34:37;0
89;1261;335;2768;06:34:37;1
89;3347;72;2782;06:34:37;0
89;3347;34;1207;06:34:37;0
89;1261;510;4594;06:34:37;1
89;1261;344;3347;06:34:37;1
89;1261;50;3221;06:34:37;1
89;1261;116;2536;06:34:37;1
89;3347;0;1894;06:34:37;0
89;3347;159;1820;15:44:09;0
89;1261;88;2750;15:44:09;1
89;3347;420;2782;15:44:09;0
89;3347;34;1207;15:44:09;0
89;1261;10;1117;15:44:09;1
89;1261;78;2301;15:44:09;1
89;1261;50;3221;15:44:09;1
89;1261;280;2536;15:44:09;1
89;3347;38;1894;15:44:09;0
89;3347;250;1820;00:21:18;0
89;1261;34;1257;00:21:18;1
89;3347;0;1178;00:21:18;0
89;3347;38;2748;00:21:18;0
89;1261;0;1117;00:21:18;1
89;1261;240;2301;00:21:18;1
89;1261;0;3222;00:21:18;1
89;1261;40;1259;00:21:18;1
89;3347;224;1894;00:21:18;0
89;3347;367;1820;09:27:27;0
89;1261;34;1257;09:27:27;1
89;3347;0;1178;09:27:27;0
89;3347;38;2748;09:27:27;0
89;1261;0;1117;09:27:27;1
89;1261;0;2595;09:27:27;1
89;1261;52;3222;09:27:27;1
89;1261;40;1259;09:27:27;1
89;3347;0;1820;09:27:27;0
89;3347;144;1203;09:27:27;0
89;3347;44;2296;18:21:39;0
89;1261;251;1257;18:21:39;1
89;3347;195;1178;18:21:39;0
89;3347;266;2748;18:21:39;0
89;1261;208;1117;18:21:39;1
89;1261;0;2595;18:21:39;1
89;1261;90;3222;18:21:39;1
89;1261;143;1259;18:21:39;1
89;3347;39;1820;18:21:39;0
89;3347;162;1203;18:21:39;0
89;3347;57;2296;03:10:43;0
89;1261;335;1257;03:10:43;1
89;3347;387;1178;03:10:43;0
89;3347;42;2754;03:10:43;0
89;1261;0;2781;03:10:43;1
89;1261;0;2595;03:10:43;1
89;1261;21;3223;03:10:43;1
89;1261;0;1260;03:10:43;1
89;3347;111;1820;03:10:43;0
89;3347;38;2648;03:10:43;0
89;3347;57;2296;12:25:24;0
89;1261;0;2536;12:25:24;1
89;3347;535;1178;12:25:24;0
89;3347;295;2754;12:25:24;0
89;1261;130;2781;12:25:24;1
89;1261;36;2595;12:25:24;1
89;1261;187;3223;12:25:24;1
89;1261;88;1260;12:25:24;1
89;3347;319;1820;12:25:24;0
89;3347;0;1204;12:25:24;0
89;3347;68;2296;21:00:55;0
89;1261;0;2536;21:00:55;1
89;3347;605;1178;21:00:55;0
89;3347;326;2754;21:00:55;0
89;1261;130;2781;21:00:55;1
89;1261;88;2595;21:00:55;1
89;1261;187;3223;21:00:55;1
89;1261;88;1260;21:00:55;1
89;3347;319;1820;21:00:55;0
89;3347;0;1204;21:00:55;0
89;3347;91;2296;06:01:53;0
89;1261;0;2536;06:01:53;1
89;3347;40;4595;06:01:53;0
89;3347;7;2776;06:01:53;0
89;1261;130;2781;06:01:53;1
89;1261;88;2595;06:01:53;1
89;1261;42;3228;06:01:53;1
89;1261;88;1260;06:01:53;1
89;3347;319;1820;06:01:53;0
89;3347;0;1204;06:01:53;0
89;3347;244;2296;15:25:04;0
89;1261;468;2536;15:25:04;1
89;3347;40;4595;15:25:04;0
89;3347;110;2776;15:25:04;0
89;1261;0;2783;15:25:04;1
89;1261;177;2595;15:25:04;1
89;1261;234;3228;15:25:04;1
89;1261;88;1260;15:25:04;1
89;3347;84;2296;15:25:04;0
89;3347;342;1204;15:25:04;0
89;3347;244;2296;00:20:58;0
89;1261;40;1259;00:20:58;1
89;3347;267;4595;00:20:58;0
89;3347;366;2776;00:20:58;0
89;1261;68;2783;00:20:58;1
89;1261;177;2595;00:20:58;1
89;1261;234;3228;00:20:58;1
89;1261;88;1260;00:20:58;1
89;3347;84;2296;00:20:58;0
89;3347;428;1204;00:20:58;0
89;3347;308;2296;09:01:31;0
89;1261;86;1259;09:01:31;1
89;3347;55;6648;09:01:31;0
89;3347;1;2784;09:01:31;0
89;1261;309;2783;09:01:31;1
89;1261;0;2303;09:01:31;1
89;1261;38;3226;09:01:31;1
89;3347;88;2296;09:01:31;0
89;3347;0;1205;09:01:31;0
89;1261;0;3347;18:40:05;1
89;1261;131;1260;18:40:05;1
89;3347;196;6648;18:40:05;0
89;3347;8;2784;18:40:05;0
89;1261;566;2783;18:40:05;1
89;1261;146;2303;18:40:05;1
89;1261;252;3226;18:40:05;1
89;3347;262;2296;18:40:05;0
89;3347;206;1205;18:40:05;0
89;1261;0;3347;03:08:41;1
89;1261;310;1260;03:08:41;1
89;3347;196;6648;03:08:41;0
89;3347;55;2784;03:08:41;0
89;1261;566;2783;03:08:41;1
89;1261;146;2303;03:08:41;1
89;1261;252;3226;03:08:41;1
89;3347;262;2296;03:08:41;0
89;3347;206;1205;03:08:41;0
89;1261;0;3347;12:02:52;1
89;1261;0;1261;12:02:52;1
89;3347;196;6648;12:02:52;0
89;3347;296;2784;12:02:52;0
89;1261;14;2779;12:02:52;1
89;1261;146;2303;12:02:52;1
89;1261;252;3226;12:02:52;1
89;3347;262;2296;12:02:52;0
89;3347;38;1206;12:02:52;0
89;1261;0;3347;20:26:21;1
89;1261;0;1261;20:26:21;1
89;3347;38;3259;20:26:21;0
89;3347;391;2784;20:26:21;0
89;1261;91;2779;20:26:21;1
89;1261;1;3320;20:26:21;1
89;1261;494;3226;20:26:21;1
89;3347;287;2296;20:26:21;0
89;3347;38;1206;20:26:21;0
89;1261;0;3347;05:44:00;1
89;1261;0;1261;05:44:00;1
89;3347;325;3259;05:44:00;0
89;3347;2;2782;05:44:00;0
89;1261;0;2768;05:44:00;1
89;1261;99;3320;05:44:00;1
89;1261;658;3226;05:44:00;1
89;3347;308;2296;05:44:00;0
89;3347;0;1207;05:44:00;0
89;1261;0;3347;15:26:26;1
89;1261;0;1261;15:26:26;1
89;3347;0;3260;15:26:26;0
89;3347;95;2782;15:26:26;0
89;1261;209;2768;15:26:26;1
89;1261;0;3221;15:26:26;1
89;1261;565;4594;15:26:26;1
89;1261;0;3347;15:26:26;1
89;3347;34;1207;15:26:26;0
89;1261;0;3347;00:32:35;1
89;1261;0;1261;00:32:35;1
89;3347;0;3260;00:32:35;0
89;3347;95;2782;00:32:35;0
89;1261;290;2768;00:32:35;1
89;1261;0;3221;00:32:35;1
89;1261;0;1117;00:32:35;1
89;1261;0;3347;00:32:35;1
89;3347;34;1207;00:32:35;0
89;1261;0;3347;09:54:04;1
89;1261;0;1261;09:54:04;1
89;3347;74;3260;09:54:04;0
89;3347;433;2782;09:54:04;0
89;1261;322;2768;09:54:04;1
89;1261;84;3221;09:54:04;1
89;1261;0;1117;09:54:04;1
89;1261;0;3347;09:54:04;1
89;3347;384;1207;09:54:04;0
89;1261;0;3347;18:39:44;1
89;1261;0;1261;18:39:44;1
89;3347;210;3260;18:39:44;0
89;3347;0;1178;18:39:44;0
89;1261;487;2768;18:39:44;1
89;1261;182;3221;18:39:44;1
89;1261;177;1117;18:39:44;1
89;1261;0;3347;18:39:44;1
89;3347;38;2748;18:39:44;0
89;1261;0;3347;03:47:35;1
89;1261;0;1261;03:47:35;1
89;3347;0;3261;03:47:35;0
89;3347;60;1178;03:47:35;0
89;1261;82;2750;03:47:35;1
89;1261;242;3221;03:47:35;1
89;1261;465;1117;03:47:35;1
89;1261;0;3347;03:47:35;1
89;3347;129;2748;03:47:35;0
89;1261;0;3347;13:09:05;1
89;1261;0;1261;13:09:05;1
89;3347;36;3261;13:09:05;0
89;3347;60;1178;13:09:05;0
89;1261;220;2750;13:09:05;1
89;1261;0;3222;13:09:05;1
89;1261;465;1117;13:09:05;1
89;1261;0;3347;13:09:05;1
89;3347;243;2748;13:09:05;0
89;1261;0;3347;22:35:42;1
89;1261;0;1261;22:35:42;1
89;3347;262;3261;22:35:42;0
89;3347;60;1178;22:35:42;0
89;1261;294;1257;22:35:42;1
89;1261;3;3222;22:35:42;1
89;1261;40;2781;22:35:42;1
89;1261;0;3347;22:35:42;1
89;3347;14;2754;22:35:42;0
89;1261;0;3347;07:11:08;1
89;1261;0;1261;07:11:08;1
89;3347;308;3261;07:11:08;0
89;3347;60;1178;07:11:08;0
89;1261;0;2536;07:11:08;1
89;1261;3;3222;07:11:08;1
89;1261;40;2781;07:11:08;1
89;3347;78;1203;07:11:08;0
89;1261;0;3347;07:11:08;1
89;3347;14;2754;07:11:08;0
89;1261;0;3347;16:37:45;1
89;1261;0;1261;16:37:45;1
89;3347;0;1894;16:37:45;0
89;3347;75;4595;16:37:45;0
89;1261;38;2536;16:37:45;1
89;1261;48;3222;16:37:45;1
89;1261;44;2783;16:37:45;1
89;3347;126;2648;16:37:45;0
89;1261;0;3347;16:37:45;1
89;3347;136;2754;16:37:45;0
89;1261;0;3347;02:11:13;1
89;1261;0;1261;02:11:13;1
89;3347;38;1894;02:11:13;0
89;3347;219;4595;02:11:13;0
89;1261;38;2536;02:11:13;1
89;1261;191;3222;02:11:13;1
89;1261;44;2783;02:11:13;1
89;3347;5;1204;02:11:13;0
89;1261;0;3347;02:11:13;1
89;3347;136;2754;02:11:13;0
89;1261;0;3347;11:27:34;1
89;1261;0;1261;11:27:34;1
89;3347;209;1894;11:27:34;0
89;3347;2;6648;11:27:34;0
89;1261;474;2536;11:27:34;1
89;1261;191;3222;11:27:34;1
89;1261;44;2783;11:27:34;1
89;3347;5;1204;11:27:34;0
89;1261;0;3347;11:27:34;1
89;3347;136;2754;11:27:34;0
89;1261;0;3347;20:11:32;1
89;1261;0;1261;20:11:32;1
89;3347;17;1820;20:11:32;0
89;3347;136;6648;20:11:32;0
89;1261;40;1259;20:11:32;1
89;1261;38;3223;20:11:32;1
89;1261;44;2783;20:11:32;1
89;3347;66;1204;20:11:32;0
89;1261;0;3347;20:11:32;1
89;3347;136;2754;20:11:32;0
89;1261;0;3347;05:15:58;1
89;1261;0;1261;05:15:58;1
89;3347;17;1820;05:15:58;0
89;3347;190;6648;05:15:58;0
89;1261;107;1259;05:15:58;1
89;1261;38;3223;05:15:58;1
89;3347;266;1204;05:15:58;0
89;1261;0;3347;05:15:58;1
89;1261;0;3347;14:35:45;1
89;1261;0;1261;14:35:45;1
89;3347;36;1820;14:35:45;0
89;3347;190;6648;14:35:45;0
89;1261;107;1259;14:35:45;1
89;1261;38;3223;14:35:45;1
89;3347;506;1204;14:35:45;0
89;1261;0;3347;14:35:45;1
89;3347;262;2776;14:35:45;0
89;1261;0;1261;23:23:08;1
89;3347;36;1820;23:23:08;0
89;3347;190;6648;23:23:08;0
89;1261;107;1259;23:23:08;1
89;1261;38;3223;23:23:08;1
89;3347;506;1204;23:23:08;0
89;1261;0;3347;23:23:08;1
89;3347;262;2776;23:23:08;0
89;1261;113;3347;08:54:52;1
89;1261;0;1261;08:54:52;1
89;3347;161;1820;08:54:52;0
89;3347;33;3259;08:54:52;0
89;1261;333;1260;08:54:52;1
89;1261;233;3223;08:54:52;1
89;1261;2;2779;08:54:52;1
89;3347;94;1205;08:54:52;0
89;1261;36;3347;08:54:52;1
89;1261;0;3347;08:54:52;1
89;3347;7;2784;08:54:52;0
89;1261;0;2301;17:50:46;1
89;1261;0;1261;17:50:46;1
89;3347;211;1820;17:50:46;0
89;3347;69;3259;17:50:46;0
89;1261;333;1260;17:50:46;1
89;1261;0;3228;17:50:46;1
89;1261;69;2779;17:50:46;1
89;3347;244;1205;17:50:46;0
89;1261;315;3347;17:50:46;1
89;1261;0;3347;17:50:46;1
89;3347;76;2784;17:50:46;0
89;1261;160;2301;03:05:26;1
89;1261;0;1261;03:05:26;1
89;3347;211;1820;03:05:26;0
89;3347;326;3259;03:05:26;0
89;1261;333;1260;03:05:26;1
89;1261;132;3228;03:05:26;1
89;1261;69;2779;03:05:26;1
89;3347;38;1206;03:05:26;0
89;1261;90;2301;03:05:26;1
89;1261;0;3347;03:05:26;1
89;3347;278;2784;03:05:26;0
89;1261;0;2595;11:57:45;1
89;1261;0;1261;11:57:45;1
89;3347;211;1820;11:57:45;0
89;3347;0;3260;11:57:45;0
89;1261;333;1260;11:57:45;1
89;1261;220;3228;11:57:45;1
89;1261;69;2779;11:57:45;1
89;3347;68;1206;11:57:45;0
89;1261;237;2301;11:57:45;1
89;1261;0;3347;11:57:45;1
89;3347;278;2784;11:57:45;0
89;1261;0;2595;20:50:25;1
89;1261;0;1261;20:50:25;1
89;3347;211;1820;20:50:25;0
89;3347;0;3260;20:50:25;0
89;1261;333;1260;20:50:25;1
89;1261;14;3226;20:50:25;1
89;1261;87;2768;20:50:25;1
89;3347;68;1206;20:50:25;0
89;1261;239;2301;20:50:25;1
89;1261;0;3347;20:50:25;1
89;3347;56;2782;20:50:25;0
89;1261;55;2595;05:42:55;1
89;3347;0;3260;05:42:55;0
89;1261;14;3226;05:42:55;1
89;1261;87;2768;05:42:55;1
89;3347;68;1206;05:42:55;0
89;1261;0;2595;05:42:55;1
89;3347;56;2782;05:42:55;0
89;1261;68;2595;23:10:49;1
89;3347;138;2648;23:10:49;0
89;3347;0;3260;23:10:49;0
89;1261;157;3226;23:10:49;1
89;1261;87;2768;23:10:49;1
89;3347;68;1206;23:10:49;0
89;1261;25;2595;23:10:49;1
89;3347;0;1178;23:10:49;0
89;1261;104;2595;08:22:05;1
89;3347;254;1204;08:22:05;0
89;1261;0;3347;08:22:05;1
89;3347;70;3261;08:22:05;0
89;1261;494;3226;08:22:05;1
89;1261;195;2750;08:22:05;1
89;3347;38;2748;08:22:05;0
89;1261;90;2595;08:22:05;1
89;1261;0;3347;08:22:05;1
89;3347;0;1178;08:22:05;0
89;1261;240;2595;17:09:27;1
89;3347;347;1204;17:09:27;0
89;1261;0;3347;17:09:27;1
89;3347;70;3261;17:09:27;0
89;1261;606;3226;17:09:27;1
89;1261;195;2750;17:09:27;1
89;3347;38;2748;17:09:27;0
89;1261;178;2595;17:09:27;1
89;1261;0;3347;17:09:27;1
89;3347;4;1178;17:09:27;0
89;1261;240;2595;01:55:06;1
89;3347;554;1204;01:55:06;0
89;1261;0;3347;01:55:06;1
89;3347;70;3261;01:55:06;0
89;1261;606;3226;01:55:06;1
89;1261;195;2750;01:55:06;1
89;3347;317;2748;01:55:06;0
89;1261;208;2595;01:55:06;1
89;1261;0;3347;01:55:06;1
89;3347;60;1178;01:55:06;0
89;1261;240;2595;09:42:29;1
89;3347;61;1205;09:42:29;0
89;1261;0;3347;09:42:29;1
89;3347;0;1894;09:42:29;0
89;1261;606;3226;09:42:29;1
89;1261;195;2750;09:42:29;1
89;3347;42;2754;09:42:29;0
89;1261;208;2595;09:42:29;1
89;1261;0;3347;09:42:29;1
89;3347;121;1178;09:42:29;0
89;1261;240;2595;18:41:48;1
89;3347;216;1205;18:41:48;0
89;1261;0;3347;18:41:48;1
89;3347;53;1894;18:41:48;0
89;1261;606;3226;18:41:48;1
89;1261;38;2536;18:41:48;1
89;3347;112;2754;18:41:48;0
89;1261;208;2595;18:41:48;1
89;1261;0;3347;18:41:48;1
89;3347;121;1178;18:41:48;0
89;1261;240;2595;03:18:17;1
89;3347;0;1206;03:18:17;0
89;1261;0;3347;03:18:17;1
89;3347;155;1894;03:18:17;0
89;1261;606;3226;03:18:17;1
89;1261;38;2536;03:18:17;1
89;3347;237;2754;03:18:17;0
89;1261;208;2595;03:18:17;1
89;1261;0;3347;03:18:17;1
89;3347;121;1178;03:18:17;0
89;1261;240;2595;11:59:28;1
89;3347;78;1206;11:59:28;0
89;1261;0;3347;11:59:28;1
89;3347;233;1894;11:59:28;0
89;1261;96;1117;11:59:28;1
89;1261;40;1259;11:59:28;1
89;3347;302;2754;11:59:28;0
89;1261;208;2595;11:59:28;1
89;1261;0;3347;11:59:28;1
89;3347;121;1178;11:59:28;0
89;1261;234;2303;21:02:12;1
89;3347;0;1207;21:02:12;0
89;1261;0;3347;21:02:12;1
89;3347;21;1820;21:02:12;0
89;1261;303;1117;21:02:12;1
89;1261;126;1259;21:02:12;1
89;3347;5;2776;21:02:12;0
89;1261;149;2303;21:02:12;1
89;1261;0;3347;21:02:12;1
89;3347;4;4595;21:02:12;0
89;1261;55;3320;05:47:52;1
89;3347;34;1207;05:47:52;0
89;1261;0;3347;05:47:52;1
89;3347;70;1820;05:47:52;0
89;1261;0;2781;05:47:52;1
89;1261;0;1260;05:47:52;1
89;3347;58;2776;05:47:52;0
89;1261;202;2303;05:47:52;1
89;1261;0;3347;05:47:52;1
89;3347;121;4595;05:47:52;0
89;1261;200;3320;14:36:56;1
89;3347;262;1207;14:36:56;0
89;1261;0;3347;14:36:56;1
89;3347;281;1820;14:36:56;0
89;1261;106;2781;14:36:56;1
89;1261;117;1260;14:36:56;1
89;3347;174;2776;14:36:56;0
89;1261;58;3320;14:36:56;1
89;1261;0;3347;14:36:56;1
89;3347;3;6648;14:36:56;0
89;1261;0;3221;23:19:12;1
89;3347;0;2748;23:19:12;0
89;1261;0;3347;23:19:12;1
89;3347;404;1820;23:19:12;0
89;1261;219;2781;23:19:12;1
89;1261;340;1260;23:19:12;1
89;3347;287;2776;23:19:12;0
89;1261;113;3320;23:19:12;1
89;1261;34;3347;23:19:12;1
89;3347;3;6648;23:19:12;0
89;1261;87;3221;08:45:55;1
89;3347;12;2748;08:45:55;0
89;1261;0;3347;08:45:55;1
89;3347;49;2296;08:45:55;0
89;1261;0;2783;08:45:55;1
89;1261;0;1261;08:45:55;1
89;3347;0;2784;08:45:55;0
89;1261;0;3221;08:45:55;1
89;1261;296;3347;08:45:55;1
89;3347;141;6648;08:45:55;0
89;1261;97;3221;17:17:51;1
89;3347;12;2748;17:17:51;0
89;1261;0;3347;17:17:51;1
89;3347;107;2296;17:17:51;0
89;1261;0;2783;17:17:51;1
89;1261;0;1261;17:17:51;1
89;3347;0;2784;17:17:51;0
89;1261;55;3221;17:17:51;1
89;1261;340;3347;17:17:51;1
89;3347;141;6648;17:17:51;0
89;1261;154;3221;02:08:37;1
89;3347;12;2748;02:08:37;0
89;1261;0;3347;02:08:37;1
89;3347;258;2296;02:08:37;0
89;1261;68;2783;02:08:37;1
89;1261;0;1261;02:08:37;1
89;3347;0;2784;02:08:37;0
89;1261;109;3221;02:08:37;1
89;1261;38;2301;02:08:37;1
89;3347;141;6648;02:08:37;0
89;1261;0;3222;11:06:14;1
89;3347;42;2754;11:06:14;0
89;1261;0;3347;11:06:14;1
89;3347;285;2296;11:06:14;0
89;3347;47;1203;11:06:14;0
89;1261;178;2783;11:06:14;1
89;1261;0;1261;11:06:14;1
89;3347;0;2784;11:06:14;0
89;1261;200;3221;11:06:14;1
89;1261;38;2301;11:06:14;1
89;3347;141;6648;11:06:14;0
89;1261;1;3222;20:03:50;1
89;3347;42;2754;20:03:50;0
89;1261;0;3347;20:03:50;1
89;3347;290;2296;20:03:50;0
89;3347;233;1203;20:03:50;0
89;1261;288;2783;20:03:50;1
89;1261;0;1261;20:03:50;1
89;3347;0;2784;20:03:50;0
89;1261;200;3221;20:03:50;1
89;1261;38;2301;20:03:50;1
89;3347;141;6648;20:03:50;0
89;1261;48;3222;04:58:02;1
89;3347;42;2754;04:58:02;0
89;1261;0;3347;04:58:02;1
89;3347;290;2296;04:58:02;0
89;3347;233;1203;04:58:02;0
89;1261;509;2783;04:58:02;1
89;1261;0;1261;04:58:02;1
89;1261;200;3221;04:58:02;1
89;1261;38;2301;04:58:02;1
89;3347;215;3259;04:58:02;0
89;1261;48;3222;13:59:03;1
89;3347;42;2754;13:59:03;0
89;1261;0;3347;13:59:03;1
89;3347;290;2296;13:59:03;0
89;3347;233;1203;13:59:03;0
89;1261;566;2783;13:59:03;1
89;1261;0;1261;13:59:03;1
89;1261;52;3222;13:59:03;1
89;1261;38;2301;13:59:03;1
89;3347;314;3259;13:59:03;0
89;1261;38;3223;23:23:58;1
89;3347;42;2754;23:23:58;0
89;3347;290;2296;23:23:58;0
89;3347;233;1203;23:23:58;0
89;1261;566;2783;23:23:58;1
89;3347;203;2782;23:23:58;0
89;1261;52;3222;23:23:58;1
